batter_id,mlbam_pitch_name
448242,FF
448242,FS
448242,FS
456714,FF
456714,FF
456714,FF
456714,FF
456714,SL
340393,FF
340393,FF
340393,FF
340393,FF
340393,FS
407833,SL
407833,FF
407833,FF
407833,SL
407833,FF
400018,FF
400018,SL
400018,FF
400018,SL
400018,FF
430948,FF
430948,FF
430948,FS
430948,FF
430948,FS
431157,FF
431157,FF
431157,FS
430203,FF
456714,FF
456714,FF
460086,FF
460086,FF
460086,FF
460086,FF
430598,FF
430598,FF
430598,FF
430598,FF
430598,FF
430598,FF
430598,FF
111867,FF
111867,FF
111867,SL
111867,FF
111867,SL
492706,FF
492706,SL
492706,FF
435358,FF
435358,FF
435358,FS
435358,FF
400085,FF
400085,FF
430946,FF
430946,FF
430945,FF
134341,FF
134341,FF
134341,FF
134341,FF
134341,FF
134341,FF
406878,FF
406878,FS
406878,FF
430945,FF
430945,SL
430945,FF
432928,FF
432928,FF
432928,FF
432928,FS
406878,FF
406878,FS
406878,SL
406878,FF
406878,FF
455976,FF
455976,FF
455976,FF
493127,FF
493127,FF
493127,FF
493127,FF
425900,FF
425900,FF
425900,FF
425834,SL
425834,SL
425834,FF
425834,FF
425834,FF
217100,FF
217100,FF
111867,FF
111867,FF
111867,FF
111867,FF
111867,FF
111867,FS
434605,FF
434605,SL
434605,SL
434605,FF
430598,FF
430598,SL
430598,FS
430598,FF
430598,FF
435358,SL
435358,FF
435358,FF
435358,FF
435358,FF
435358,FF
134181,FF
430598,FF
430598,FS
122027,FF
122027,FF
406878,FF
406878,FS
406878,FF
406878,FF
406878,FS
408252,FC
408252,FC
408252,SL
408252,FC
408252,FC
276055,FC
276055,FC
276055,FC
429665,FC
429665,FC
429665,SL
429665,FC
429665,FC
429665,FC
429665,SL
458015,FC
458015,FC
458015,FC
458015,FC
458015,SL
132720,FC
132720,FC
132720,SL
132720,FC
132720,FC
132720,SL
429667,FS
429667,FS
429667,FS
429667,FS
429667,FS
429667,FS
429667,FS
429667,FF
150100,FS
150100,FT
150100,FS
150029,FS
150029,FS
150029,FS
434563,FF
434563,FF
434563,FF
434563,FF
434563,FF
434563,FF
150268,FF
150268,SL
150268,FF
276519,FF
276519,FF
150449,FF
150449,FS
150449,FF
425877,FF
425877,SL
425877,FF
425877,FF
408219,FS
408219,FS
408219,FF
408219,FF
150456,FF
150456,FF
150456,FF
150456,FF
150456,FS
435401,FF
435401,FF
435401,FS
430965,FF
430965,SL
430965,FF
430965,FF
291565,FF
291565,FF
291565,SL
291565,FF
291565,FF
291565,SL
291565,SL
291565,FF
291565,FF
452220,FF
452220,FF
452220,FF
407861,FF
407861,FF
407861,FF
429710,FF
429710,FF
429710,FF
429710,FF
429710,FF
204020,FF
204020,FF
204020,FF
204020,FS
204020,FF
204020,FS
150324,FF
150324,FF
150398,FF
150398,FF
452254,FF
452254,FF
452254,SL
466320,FF
466320,FF
466320,FF
466320,FF
466320,FF
466320,FF
466320,FF
466320,FF
400140,FF
400140,FS
400140,FF
458731,FF
458731,FF
458731,FF
458731,FF
458731,FF
458731,FF
458731,FF
116539,FF
116539,SL
116539,FF
116539,FF
116539,SL
110029,FF
110029,FF
110029,FS
110029,FF
429664,FF
429664,FF
429664,FF
466320,FF
466320,FF
400140,FF
400140,FF
400140,FF
400140,FF
458731,FF
458731,FF
458731,FF
458731,FF
458731,FF
458731,FF
458731,FT
458731,FS
430927,FF
430927,FS
430927,FF
430927,FF
430927,SL
430927,FF
430927,FF
346857,FF
452655,FF
346857,FF
346857,FF
346857,FF
346857,FF
346857,FF
346857,FF
346857,FF
346857,FF
346857,FF
346857,FF
346857,FF
346857,FF
452655,FF
430585,FF
430585,FF
430585,FF
430585,FF
430585,FF
458210,FF
458210,FF
458210,FF
132788,FF
132788,FF
132788,SL
406878,FF
406878,FF
406878,FF
406878,FF
406878,FF
430945,FF
430945,FF
455976,FF
455976,FF
455976,FF
455976,FF
455976,FF
455976,FF
333492,FF
333492,FF
333492,FS
333492,FF
206551,FF
206551,FF
123173,FF
123173,FF
462564,FT
462564,FF
462564,FT
462564,FF
408236,FT
408236,FF
431151,FF
431151,FF
431151,FF
116380,FF
116380,FF
134181,FF
134181,SL
134181,FF
134181,FC
134181,FF
134181,SL
430946,FF
430946,FF
430946,FF
430598,FF
430598,FF
430598,FF
134181,FF
430598,FF
430598,FF
430598,FF
430598,FF
430598,FF
430598,FF
492706,FF
492706,FF
123723,FF
134181,FF
134181,FF
134181,FF
134181,FF
435358,FF
435358,SL
435358,FF
435358,FF
492706,FF
492706,FF
492706,FF
492706,FF
407487,FF
407487,SL
407487,FF
425477,FF
425477,SL
425477,SL
425772,FF
425772,FF
425772,FF
425772,SL
425772,FF
425772,FF
425772,FF
425772,SL
407885,FF
435219,FF
435219,FF
435219,FF
435219,FF
435219,FF
435219,FF
425853,FF
425853,SL
425853,FF
425853,FF
425853,FF
435558,FF
435558,FF
435220,FF
435220,FF
435220,FF
435220,FF
435220,FF
435220,FF
435220,FF
435559,SL
435559,FF
400091,FF
400091,FF
400091,FF
400091,FF
400091,FF
400091,FF
111548,FF
111548,SL
111548,FF
435219,FF
435219,FF
435219,FS
111548,FF
111548,SL
111548,FF
111548,FF
111548,FF
435558,FF
435558,FS
435558,FS
115229,FF
456714,SL
456714,FF
456714,SL
456714,FF
460086,FS
460086,FF
460086,FF
460086,FF
460086,FF
460086,FS
407833,SL
407833,FF
407833,FF
340393,FF
340393,FF
340393,FS
340393,FF
340393,FF
340393,FF
123272,FF
123272,FF
123272,FF
493351,FF
493351,SL
493351,FF
493351,FF
493351,FF
493351,FF
115135,FF
115135,FF
115135,FF
150396,FF
150396,FF
150396,FF
150396,FF
150396,FF
150396,FF
407781,FF
460267,FF
460267,FF
460267,FF
460267,FF
460267,FF
408042,FF
408042,FF
448801,FF
448801,FF
448801,FS
448801,FF
150148,FF
407489,FF
407489,SL
407489,FF
407489,FF
407489,FF
150415,FF
333492,FF
333492,FF
333492,FS
150421,FF
150421,FF
132788,FF
132788,FF
132788,SL
132788,FF
432928,FF
432928,FF
432928,FF
432928,FF
432928,FF
432928,FF
134341,FF
124748,FF
124748,FF
124748,FF
124748,FF
150348,FF
150348,FF
150348,FF
150348,SL
150348,FF
446928,FF
446928,FF
446928,FF
446928,FF
446928,FF
430832,FF
150148,FF
150148,SL
150148,FF
150148,FF
150348,FF
150348,FF
150348,SL
150348,FF
446928,FF
340192,FF
340192,SL
340192,FF
425567,FF
425567,FF
425567,FF
121358,FF
113028,FF
113028,FF
113028,FF
116539,FF
116539,SL
110029,FF
110029,FF
110029,FF
110029,FF
121347,FF
121347,FF
121347,FF
121347,FF
121347,FF
114739,FF
114739,FF
114739,FF
150421,FF
150421,FF
150421,FF
150421,FF
432928,FF
432928,FF
432928,FS
432928,FF
432928,FF
432928,FF
432928,FF
432928,FF
432928,SL
132788,FF
132788,FF
132788,FF
134341,FF
400073,FF
400073,FF
400073,FF
400073,FF
400073,FF
400073,FF
400073,FF
400073,FF
443558,FF
443558,FF
443558,FF
443558,FF
448801,FF
448801,FF
448801,FF
460003,FF
460003,SL
460003,FF
435078,FF
435078,FC
435078,FF
435078,FF
435078,SL
408306,FF
408306,FF
408306,FF
408306,FF
408306,FF
408306,FF
430632,FF
430632,FF
430632,FF
430632,FF
425900,FF
400134,FF
400134,FF
400134,FF
408212,FF
408212,FF
408212,FF
408212,FF
430681,FF
430681,FF
430681,FF
430681,FF
430681,FF
430681,FF
430632,FF
430632,FF
430632,FF
430632,FF
445010,FF
445010,FF
425900,FF
425900,FF
408212,FS
408212,FF
408212,FS
408212,FF
430583,SL
430583,FF
407489,FF
452252,FF
452252,FS
452252,FS
452252,FF
452252,FF
452252,SL
452252,FF
121409,FF
121409,FF
121409,FF
121409,FF
150484,FF
452252,FF
407489,FF
407489,FS
407489,FS
407489,FF
121409,FF
121409,SL
121409,FF
121409,FF
124748,FF
124748,FS
124748,FF
124748,FF
124748,FS
124748,FS
452252,FF
452252,FS
121409,FF
121409,FF
121409,SL
121409,SL
121409,FF
124748,FF
124748,FF
124748,FF
124748,FF
124748,FF
124748,FS
124748,FS
124748,FF
124748,FS
501983,FF
501983,FF
501983,FF
501983,FF
340192,FF
340192,FF
340192,SL
340192,FF
425567,FF
425567,SL
425567,FF
425567,FF
425567,FF
425567,FF
150484,FF
150484,FS
150484,FF
452252,FF
452252,FS
452252,FF
425206,FF
425783,FF
425783,FF
425783,FF
425783,FF
425783,FF
425509,FF
425509,FF
425509,FF
400121,FF
425206,FF
425206,FF
450204,FF
450204,SL
450204,SL
450204,FF
450204,FF
450204,FF
450204,FF
425509,FF
425509,SL
425509,FF
429664,FF
429664,FS
285068,FF
285068,FF
150040,FF
150040,SL
150040,FF
458731,FF
458731,FF
458731,FF
458731,FF
113028,FS
113028,FF
113028,FS
113028,FF
113028,FF
113028,FF
466320,FF
466320,FF
466320,FF
466320,FF
466320,FS
466320,FS
121347,FF
121347,FF
121347,FS
121347,FF
121347,FF
506673,FF
506673,FF
506673,FF
506673,FF
506673,FF
435063,FF
435063,FF
435063,FF
435063,FF
434778,FF
434778,FF
430947,FF
430947,FS
430947,FS
408210,FF
408210,FF
408210,FF
408210,FF
110236,FF
407893,FF
407893,FF
115223,FF
115223,FF
115223,FF
115223,FF
116338,FF
150439,FF
150439,FS
150439,FS
150439,FF
150439,FF
150439,FS
150439,FF
435062,FF
435062,SL
435062,FF
435062,FF
435062,SL
435062,FF
435062,FF
430947,FF
430947,FF
430947,FF
430947,FF
430947,FF
408210,FF
408210,FF
408210,FF
408210,FF
408210,FF
110236,FF
110236,FF
110236,FS
110236,FF
110236,FF
110236,FF
407893,FF
407893,FS
407893,FF
407893,FF
407893,FS
407893,FS
115223,FF
116338,FF
116338,FF
116338,FF
116338,FF
150439,FF
150439,FF
150439,FF
408307,FF
408307,FF
408307,FF
408307,FF
114260,FF
114260,FF
114260,FF
114260,FF
425900,FF
425900,FF
425900,FF
425900,FS
150289,FF
150289,FC
150289,FF
150289,FF
150289,FF
446334,FF
408307,FF
408307,FF
408307,FS
408307,FF
408307,FF
408307,FF
408307,FS
408307,FF
408307,FF
430632,FF
430632,FS
430632,FS
425834,FF
425834,FF
425834,FF
425834,FF
425834,FF
425834,FF
425834,FF
150289,IN
150289,IN
150289,IN
150289,IN
446334,FF
446334,SL
446334,FF
446334,FF
446334,FF
446334,FF
446334,SL
446334,SL
446334,FF
408307,FF
408307,FT
408307,FS
408307,FF
408307,FF
430632,FF
430632,FF
430632,FS
430632,FF
430632,FF
430632,FF
430632,FS
425900,FS
425900,FS
425900,FF
408212,FF
408212,FF
408212,FF
446334,FF
446334,FF
408307,FS
408307,FS
408307,FF
408307,FF
430632,FF
459964,FF
459964,FF
425900,FF
425900,FF
425900,FS
425900,FF
425900,FS
425900,FF
425900,FF
408212,FF
408212,FS
408212,FF
408212,FF
408212,FF
408212,FF
115223,FF
115223,FF
116338,FF
116338,SL
116338,FF
116338,FF
434778,FF
434778,FS
434778,FF
407487,FF
407487,FF
407487,SL
435063,FF
435063,FF
435063,FF
435063,SL
435063,FF
435063,FF
435063,SL
430947,FF
430947,FF
430947,FS
430947,FF
430947,FS
430947,FS
408210,FF
408210,FF
408210,FF
408210,FF
435062,SL
435062,SL
435062,FF
435062,FF
435062,FF
435062,SL
435062,FF
435062,SL
435062,FF
435062,FF
407885,FF
407885,FF
407885,SL
435220,FF
435220,FF
435220,FF
435220,FF
435220,FF
435220,FF
