batter_id,mlbam_pitch_name
501605,FT
460086,FT
460086,FT
460086,FT
460086,FT
460086,FF
460086,FF
466320,CH
466320,FT
466320,FF
466320,CH
466320,SL
435219,SL
435219,FT
543401,SL
543401,SL
543401,SL
543401,SL
543401,FT
543401,FT
543401,SL
543401,SL
460067,FT
460067,CH
460067,FT
460067,FT
460067,FT
453228,SL
453228,CH
467793,FT
467793,FT
467793,FT
467793,SL
543333,SL
543333,FT
543333,FT
543333,FT
543333,SL
452252,SL
452252,FT
452252,FT
452252,SL
150040,CH
150040,CH
150040,CH
150040,CH
150040,FT
150040,FT
150040,FT
150040,SL
430637,SL
430637,SL
430637,SL
450317,SL
450317,CH
450317,CH
218595,FT
218595,FT
218595,FT
430637,FT
476036,FT
476036,SL
476036,FT
476036,FT
476036,FT
476036,SL
458675,SL
458675,SL
458675,FT
458675,FT
458675,SL
450317,IN
450317,IN
450317,IN
450317,IN
433597,FT
433597,SL
433597,SL
433597,SL
433597,SL
433597,FT
429400,FT
429400,SL
429400,FT
429400,FT
457788,FT
457788,FT
457788,FT
457788,SL
457788,SL
447816,FT
447816,FT
447816,FT
447816,FT
447816,SL
447816,FT
502110,FT
502110,CH
502110,CH
502110,CH
502110,CH
502110,FT
502110,CH
150324,FT
150324,SL
150324,FT
453400,FT
453400,CH
453400,CH
453400,SL
453303,FT
453303,SL
453303,SL
430965,FT
430965,SL
430965,SL
430965,FT
430965,CH
430965,CH
448605,FT
448605,FT
448605,SL
514888,SL
514888,FT
514888,SL
514888,FT
514888,CH
514888,FT
457788,SL
457788,SL
447816,FT
447816,FT
447816,SL
502110,FT
502110,SL
502110,SL
502110,SL
502110,FT
150324,FT
150324,FT
150324,FT
150324,FT
453400,FT
453400,FT
453400,FT
453400,SL
453400,SL
453228,FT
453228,FT
452678,FT
452678,SL
452678,SL
452678,FT
425783,FT
425783,FT
425783,FT
425783,FT
425783,SL
425783,FT
467793,FT
467793,FT
467793,FT
467793,CH
467793,SL
467793,CH
430946,SL
430946,CH
430946,FT
430946,SL
455167,FT
455167,FT
455167,FT
455167,FT
455167,FT
543401,SL
543401,SL
543401,SL
488811,FT
488811,FT
488811,FT
488811,FT
453974,FT
453974,CH
453974,SL
453974,SL
453228,FT
453228,FT
453228,FT
453228,FT
453228,FT
452678,CH
452678,CH
452678,FT
452678,FT
452678,FT
452678,SL
452678,FT
425783,SL
425783,SL
467793,FT
430946,FT
430946,CH
455167,FT
455167,FT
455167,SL
455167,SL
543401,SL
543401,FT
543401,FT
543401,FT
488811,FT
488811,SL
488811,SL
453974,CH
453974,FT
453974,CH
453974,FT
453228,FT
453228,SL
453228,SL
453228,SL
453228,SL
453228,SL
453228,FT
452678,SL
452678,FT
452678,FT
452678,SL
452678,FF
452678,FT
425783,SL
425783,FT
425783,FT
467793,FT
467793,FT
467793,SL
467793,FT
430946,CH
430946,CH
430946,FT
455167,SL
455167,FT
455167,SL
543401,SL
543401,FT
543401,FT
543401,FT
457706,FT
457706,FT
457706,FT
421124,FT
408234,FT
408234,FT
408234,FT
408234,FT
408234,FF
408234,SL
425902,FT
425902,FT
425902,SL
425902,FT
425902,FT
425902,FT
430321,SL
430321,FT
430321,FT
430321,FT
430321,CH
430321,CH
430321,SL
430605,FT
430605,FT
430605,FT
430605,FT
430605,FT
430605,SL
430605,SL
425509,CH
425509,FT
425509,FT
425509,CH
425509,FT
425509,FT
425509,FT
425509,FT
425509,CH
276346,FT
276346,SL
276346,FT
276346,SL
408042,FT
408042,FT
408042,FT
457706,FT
457706,CH
457706,FT
457706,CH
421124,FT
421124,SL
421124,SL
421124,FT
421124,SL
421124,CH
421124,CH
408234,CH
425902,SL
425902,SL
425902,SL
425902,FT
425902,FT
425902,SL
425902,FT
425902,SL
430321,FT
430321,CH
430321,CH
430321,SL
430321,CH
430321,FT
430605,CH
430605,FT
430605,FT
430605,FT
430605,FT
425509,FT
425509,FT
425509,FT
425509,FT
276346,FT
276346,FT
408042,FT
457706,FT
457706,FT
457706,FT
457706,FT
457706,FT
421124,CH
421124,FT
421124,FT
421124,FT
408234,FT
408234,FT
408234,SL
408234,FT
408234,FT
408234,CH
408234,FT
408234,FT
425902,FT
408210,FT
408210,FT
408210,FT
408210,FT
554429,FT
554429,FT
400085,FT
400085,SL
400085,SL
400085,SL
400085,SL
475253,FT
524968,SL
524968,FF
524968,FT
524968,FT
524968,SL
524968,FT
400018,FT
400018,FT
400018,SL
400018,SL
499926,FT
499926,CH
499926,FT
499926,FT
499926,FT
489413,FT
489413,FT
453895,FT
453895,SL
453895,SL
453895,FT
453895,SL
408210,FT
408210,FT
408210,FT
408210,FT
408210,SL
408210,SL
554429,FT
554429,SL
554429,FT
554429,SL
554429,FT
400085,SL
400085,FT
400085,SL
400085,FT
400085,SL
475253,FT
475253,SL
475253,FT
524968,SL
524968,FT
524968,CH
524968,SL
524968,SL
400018,CH
400018,SL
400018,FT
400018,FT
400018,FT
400018,FT
499926,FT
489413,SL
489413,FT
489413,SL
489413,FT
489413,FT
453895,FT
408210,SL
408210,SL
408210,SL
408210,FT
408210,FT
554429,SL
554429,SL
554429,SL
554429,SL
400085,SL
400085,SL
400085,SL
475253,FT
475253,CH
475253,SL
475253,SL
524968,FT
400018,SL
400018,SL
400018,SL
499926,CH
499926,SL
499926,FT
499926,FT
499926,SL
489413,CH
489413,FT
489413,CH
489413,SL
453895,SL
453895,SL
453895,SL
453895,SL
408210,FT
408210,FT
408210,FT
408210,FF
408210,SL
408210,SL
457789,FT
457789,FT
519299,FT
519299,FT
519299,FT
502210,FT
502210,FT
502210,SL
493316,FT
493316,FT
493316,FT
493316,FT
430404,FT
430404,CH
435559,FT
435559,CH
435559,CH
435559,SL
451500,SL
451500,FT
451500,SL
451500,SL
460060,FT
460060,FT
460060,FT
460060,FT
460060,FT
460060,CH
460060,FT
460060,FT
