dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,tm_spin,sb 
2007-06-22,070622_193603sdn,,6,6,118120,425903,12,Fly Out,X,101,3.451,1.356,-9.618,6.174,FA,3,0.374454,R,2,2,R,gid_2007_06_22_bosmlb_sdnmlb_1/,"In play, out(s)",237.085,1.11742,2,sdn,0,-125.30900244140625,0.32403037287069736,-8.790028680882362,6.230443234939326,-9.618,6.174,-1.9214577479496897,55,5.8290879697277465,7.7726058050877445,-129.83457210940782,-0.2382401839947752,-13.953000205993652,38.48900073242187,-22.289000900268555,88.68,0.1504471141338266,3.550502407598302,0.282,3.574,0,22
2007-06-22,070622_193639sdn,,6,1,118120,123660,13,Walk,S,105,3.37,1.552,-6.766,6.935,FA,11,0.75,L,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,224.071,0.0572057,2,sdn,0,-124.27699713134766,0.3252798065706299,-5.9859225584953135,6.978814812448143,-6.766,6.935,-2.029245655539516,55,5.751879141716321,5.5144502932574655,-128.4095481079264,-2.6327095272446637,-9.429000038146972,34.8080009765625,-21.186000259399414,87.65,-0.5102260410803694,2.4946821082423636,-0.38,2.513,0,00
2007-06-22,070622_193653sdn,,6,2,118120,123660,13,Walk,B,106,3.69,1.552,-8.772,7.338,FA,10,0.75,L,1,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,229.877,-0.0710945,2,sdn,0,-123.2950025024414,0.3288365331071322,-7.938077569140598,7.376215691325229,-8.772,7.338,-2.096055060072705,55,5.682679016582016,3.8767852639228417,-127.63039461015593,-2.3750093667433974,-12.234999794006347,36.261999542236325,-20.81000080871582,87.08,-1.5876902339103804,2.525774298328008,-1.466,2.545,0,01
2007-06-22,070622_193709sdn,,6,3,118120,123660,13,Walk,B,107,3.69,1.552,-1.326,7.167,FC,2,0.628782,L,1,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,190.374,1.13938,2,sdn,0,-124.55199865722656,0.32575454900569056,-0.6449731501539687,7.206127427649061,-1.326,7.167,-2.225384742591898,55,5.704092462615123,5.074861851764341,-128.9899621045506,0.3713487283548367,-1.0129999103546143,37.50699847412109,-20.86099949645996,88.02,-0.07164769178863442,3.812075719460042,0.069,3.839,0,11
2007-06-22,070622_193734sdn,,6,4,118120,123660,13,Walk,S,108,3.69,1.552,-8.432,8.231,FA,6,0.75,L,1,2,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,225.498,0.408793,2,sdn,0,-123.23800329589844,0.3299976233243236,-7.5989327075753765,8.252323639936838,-8.432,8.231,-2.164144760592701,55,5.7695201917107335,5.708753626274701,-127.81367463024198,-1.6899472474707529,-11.630000251770019,38.290998870849606,-19.548999221801758,87.24,-0.7729861227662247,3.035033482036874,-0.646,3.058,0,21
2007-06-22,070622_193749sdn,,6,5,118120,123660,13,Walk,B,109,3.69,1.552,-2.795,8.542,SL,22,0.835784,L,2,2,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,197.976,-2.38541,2,sdn,0,-119.119,0.34033443220492654,-2.023738584150706,8.564055365183151,-2.795,8.542,-2.0587004669143867,55,5.754102383855197,4.6463666379144,-123.30071421985149,-7.64477432734894,-2.9120000782012943,33.790998870849606,-19.85600033569336,84.29,-0.21598171003768407,0.06805819488015308,-0.079,0.071,0,22
2007-06-22,070622_193808sdn,,6,6,118120,123660,13,Walk,B,110,3.69,1.552,-5.025,7.291,CH,22,0.451702,L,2,3,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,214.356,-1.20393,2,sdn,0,-117.89999822998047,0.34304302575671025,-4.199004977978265,7.338903573005307,-5.025,7.291,-2.2404635847597656,55,5.7238464955001715,5.978123708294931,-121.85848179497388,-4.302131866503196,-5.947000164031983,31.636000091552734,-21.784999282836914,83.24,-0.09343983739990247,1.3223255151776785,0.044,1.334,0,32
2007-06-22,070622_193907sdn,,5,2,118120,276377,14,Grounded Into DP,B,115,3.903,1.64,-1.052,9.274,FC,14,1.18046,R,1,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,186.397,0.113566,2,sdn,0,-124.49899725341797,0.3251232297862642,-0.3786357336127967,9.273720761013546,-1.052,9.274,-2.0929827087326807,55,5.740712577107633,8.324722256334795,-128.7445932585243,-2.5621449582519835,-0.597000020980835,35.838999206542965,-17.557000549316406,87.98,1.5409903156359666,2.876876275678651,1.692,2.9,0,01
2007-06-22,070622_193927sdn,,5,3,118120,276377,14,Grounded Into DP,S,116,3.75,1.64,-8.756,7.798,FA,16,0.79599,R,1,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Swinging Strike,228.126,-0.624645,2,sdn,0,-127.92999700927734,0.3169270642384001,-7.97676266908389,7.820675036762457,-8.756,7.798,-2.0824743160373056,55,5.734352864502055,6.399121970693871,-132.42954421686122,-4.442444117250335,-13.236000198364257,39.05000155639648,-19.201999099731445,90.45,-0.5530296183855758,2.0215361297600456,-0.424,2.036,0,11
2007-06-22,070622_193948sdn,,5,4,118120,276377,14,Grounded Into DP,B,117,3.704,1.64,-6.211,8.413,CH,22,0.696252,R,2,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,216.235,-1.69767,2,sdn,0,-118.53100256347656,0.34206249098070873,-5.3649936328580745,8.438526764550254,-6.211,8.413,-2.1083610680261002,55,5.630678403806342,5.6243714761922385,-122.70097222590528,-5.417994276072,-7.64200033569336,33.5310005493164,-20.15899983215332,83.83,-0.3162891410567047,0.91083149853299,-0.183,0.92,0,12
2007-06-22,070622_194018sdn,,5,5,118120,276377,14,Grounded Into DP,X,118,3.704,1.64,-8.258,7.851,FA,13,0.685305,R,2,2,R,gid_2007_06_22_bosmlb_sdnmlb_1/,"In play, out(s)",226.257,0.325581,2,sdn,0,-127.07600073242187,0.31879336044319917,-7.479503051675734,7.874027562156973,-8.258,7.851,-1.885936837350784,55,5.789402092762816,7.416225330435698,-131.47760249747625,-2.2555643107946164,-12.265999931335449,37.934999877929684,-19.26600018310547,89.80,0.17923073722251903,2.9873354407623154,0.312,3.008,0,22
2007-06-22,070622_194939sdn,,3,1,118120,150061,18,Fly Out,S,147,3.326,1.573,-9.634,5.965,FA,18,0.398887,R,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,238.021,-0.586994,3,sdn,0,-126.17599920654297,0.32098761471178766,-8.82045310946886,6.023105806294433,-9.634,5.965,-1.833684005084745,55,5.805419983425226,7.984457880263641,-130.52613850310684,-3.95497289215625,-14.267999786376953,37.22300189208984,-22.436000259399414,89.20,0.2946359375616654,1.9230799707231623,0.426,1.935,0,00
2007-06-22,070622_194957sdn,,3,2,118120,150061,18,Fly Out,S,148,3.404,1.573,-8.534,7.252,FA,18,0.410827,R,1,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Foul,229.439,-0.391589,3,sdn,0,-125.73900274658203,0.32204823685999295,-7.735691910697516,7.287642983264082,-8.534,7.252,-1.8512463910634058,55,5.760838526489261,7.88490168680471,-130.0601660904107,-3.8035231283058533,-12.430999893188476,36.84499972534179,-20.46799984741211,88.88,0.4131559795105515,2.114630043069426,0.547,2.13,0,01
2007-06-22,070622_195018sdn,,3,3,118120,150061,18,Fly Out,X,149,3.404,1.573,-7.594,7.74,FA,13,0.489156,R,2,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,"In play, out(s)",224.258,0.204806,3,sdn,0,-126.00500158691406,0.32060731625594313,-6.819847816186541,7.766535208637982,-7.594,7.74,-1.7396860506346015,55,5.826316594494698,7.518122623746939,-130.14065623307965,-2.9540710051021906,-11.05799974822998,35.31099932861328,-19.585999877929687,88.90,0.49181096599741614,2.656872855295394,0.626,2.676,0,02
2007-06-22,070622_195051sdn,,3,1,118120,493137,19,Ground Out,S,153,3.645,1.5,-8.964,7.503,FA,9,0.46363,R,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,229.873,0.501166,3,sdn,0,-126.05399755859375,0.32121914517290157,-8.161469053398857,7.533711715643209,-8.964,7.503,-2.0440571944520514,55,5.722748073301461,9.114269567576997,-130.379792559377,-1.6310448097229182,-13.18299974822998,36.97600024414062,-20.00999966430664,89.12,0.6841392505571315,3.086814698557776,0.82,3.11,0,00
2007-06-22,070622_195104sdn,,3,2,118120,493137,19,Ground Out,S,154,3.645,1.5,-8.61,8.264,FA,19,0.566541,R,1,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,225.99,-0.332401,3,sdn,0,-126.71600012207031,0.3199886942157988,-7.819530525874691,8.280298289206034,-8.61,8.264,-1.849996078046169,55,5.811051011658222,8.78660057416951,-131.17932284073063,-4.199582566462373,-12.727999824523925,38.369001800537106,-18.70099964904785,89.69,0.772200383711235,2.19868469450884,0.908,2.216,0,01
2007-06-22,070622_195118sdn,,3,3,118120,493137,19,Ground Out,X,155,3.645,1.5,-10.251,7.229,FA,7,0.437461,R,2,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,"In play, out(s)",234.617,0.508625,3,sdn,0,-126.22700170898437,0.32179773315707977,-9.422358008192163,7.264504318358963,-10.251,7.229,-2.009624134561901,55,5.78223148963964,7.821931064311536,-130.81691750499363,-1.6339298029680243,-15.164999145507812,39.32699816894531,-20.487000854492187,89.36,-0.037679974798913385,3.0960423209050876,0.093,3.118,0,02
2007-06-22,070622_195217sdn,,9,1,118120,424825,20,Strikeout,S,159,3.707,1.579,-8.416,6.477,FA,10,0.633149,L,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,232.199,-0.0761278,3,sdn,0,-126.30900244140625,0.32060578644877563,-7.626463857223918,6.526220432674712,-8.416,6.477,-1.925975472184759,55,5.791476221530892,4.267718069072577,-130.65253202404253,-2.7005722350877734,-12.366000312805175,37.20400088500976,-21.596999557495117,89.15,-1.242144594377726,2.5448750297951754,-1.12,2.562,0,00
2007-06-22,070622_195236sdn,,9,2,118120,424825,20,Strikeout,S,160,3.707,1.579,0.221,8.707,FC,2,0.783855,L,1,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Swinging Strike,178.596,1.10338,3,sdn,0,-125.26199774169922,0.3226630004363342,0.861417815396513,8.716623960157992,0.221,8.707,-2.139439207496085,55,5.74340998936183,3.7935572342981887,-129.4123567695533,-0.4241406381925872,1.3789999899864196,35.23300021362304,-18.22499981689453,88.27,-0.33477325079261433,3.788742934612027,-0.195,3.817,0,01
2007-06-22,070622_195258sdn,,9,3,118120,424825,20,Strikeout,B,161,3.707,1.579,-4.406,3.42,CH,21,0.608237,L,2,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,231.734,-1.79041,3,sdn,0,-118.74799780273437,0.3420473003648775,-3.5955319172791436,3.5428840606528444,-4.406,3.42,-2.105436555426478,55,5.6721759571907535,3.9564576582161433,-123.06196419898477,-4.266885581324264,-5.121999877929688,34.77200167846679,-27.131999404907226,84.00,-0.8176934414523122,0.736033288730042,-0.686,0.738,0,02
2007-06-22,070622_195320sdn,,9,4,118120,424825,20,Strikeout,S,162,3.707,1.579,-3.148,8.248,SL,10,0.37705,L,2,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Foul,200.735,-0.286654,3,sdn,0,-120.56399969482422,0.33482980665109635,-2.3940183842982994,8.273118752633588,-3.148,8.248,-2.2925034835879243,55,5.7069029416754535,2.5987479808352107,-124.46295840198331,-2.8659822677235463,-3.559000152587891,31.844999725341797,-19.88000050354004,84.90,-1.4762675780802352,2.3180546882100543,-1.346,2.338,0,12
2007-06-22,070622_195342sdn,,9,5,118120,424825,20,Strikeout,B,163,3.707,1.579,-4.187,7.683,SL,22,0.458147,L,2,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,208.394,-1.55545,3,sdn,0,-119.0419965209961,0.34106604617565955,-3.3857859275355944,7.722188914531433,-4.187,7.683,-2.180126626877801,55,5.632420669158308,5.722425467775669,-123.3360730469708,-5.103521115217196,-4.850999969482422,34.6929992980957,-21.11499920654297,84.26,-0.04421935144895539,0.9789272946485306,0.093,0.988,0,12
2007-06-22,070622_195401sdn,,9,6,118120,424825,20,Strikeout,S,164,3.707,1.579,-6.963,5.532,FA,5,0.688819,L,2,2,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Foul,231.285,0.293233,3,sdn,0,-127.1199994506836,0.31824091997137643,-6.21093057801691,5.596583093071803,-6.963,5.532,-2.1028716596634762,55,5.702205950130449,4.082058625705229,-131.4085394388569,-1.3836464278078577,-10.220999855041503,36.95699923706054,-22.968999298095703,89.64,-1.293950798677566,2.935356537108214,-1.169,2.955,0,22
2007-06-22,070622_195422sdn,,9,7,118120,424825,20,Strikeout,B,165,3.707,1.579,-8.909,6.425,FA,3,0.433775,L,2,2,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,233.982,0.853383,3,sdn,0,-125.61700109863281,0.3225052293157656,-8.1015172592999,6.476471181935024,-8.909,6.425,-1.9087598469522082,55,5.7524099923783,7.6947841912613715,-129.97038486213006,-0.26607097277223035,-12.981999534606933,37.088999206542965,-21.801000030517578,88.77,0.22004760251324162,3.526194867767263,0.353,3.551,0,22
2007-06-22,070622_195440sdn,,9,8,118120,424825,20,Strikeout,S,166,3.676,1.579,-2.87,5.86,SL,12,0.602065,L,2,3,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Foul,205.866,-0.257034,3,sdn,0,-119.49000219726562,0.33852210859934456,-2.1060675781726244,5.933155966593864,-2.87,5.86,-2.1368932304808026,55,5.6543683952034565,4.878145222432228,-123.51194544711993,-1.7326157206881447,-3.0629998626708987,32.57800143432617,-23.550000579833984,84.29,-0.210166754170871,2.340914150092464,-0.072,2.358,0,32
2007-06-22,070622_195504sdn,,9,9,118120,424825,20,Strikeout,S,167,3.676,1.579,-2.022,5.688,SL,10,0.804719,L,2,3,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Swinging Strike,199.367,-0.319027,3,sdn,0,-118.7690015258789,0.3395607050386845,-1.2694691676499363,5.765534372292954,-2.022,5.688,-2.17204775372232,55,5.665141947427495,2.46313624534448,-122.53418188912107,-1.7764723056154899,-1.8349999370574952,30.285000259399414,-23.84500065612793,83.57,-1.2268759047286377,2.275500039717443,-1.095,2.293,0,32
2007-06-22,070622_201222sdn,,5,1,118120,456030,26,Single,S,218,3.679,1.424,-9.281,6.28,FA,7,0.75,R,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,235.692,0.294013,4,sdn,0,-123.18600134277344,0.3302381939764145,-8.430562770107963,6.337972348296063,-9.281,6.28,-1.892224869233593,55,5.787223592138607,7.113105412977095,-127.78384445233313,-1.4432706754054654,-12.883999961853027,38.463999206542965,-22.492999465942383,87.27,0.0038666208206972197,2.8629782139100977,0.135,2.883,0,00
2007-06-22,070622_201238sdn,,5,2,118120,456030,26,Single,S,219,3.495,1.424,-6.682,5.723,CH,17,0.84447,R,1,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Foul,229.13,-0.63689,4,sdn,0,-116.60400061035156,0.34778513348585344,-5.800735988390867,5.805815745140514,-6.682,5.723,-1.9380168082727809,55,5.775647730282292,5.2913852881006935,-120.72126159995256,-2.677561988252906,-7.99300016784668,32.57100146484375,-24.179000289916992,82.41,-0.3275313236687021,1.7875653243437108,-0.196,1.8,0,01
2007-06-22,070622_201303sdn,,5,3,118120,456030,26,Single,B,220,3.393,1.424,-8.892,6.556,FA,14,0.387776,R,2,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,233.389,-0.235145,4,sdn,0,-126.58299688720703,0.31971538773595715,-8.098113008825427,6.602869632456219,-8.892,6.556,-2.023483987266035,55,5.777805912414385,10.797518433965601,-130.885465761629,-3.616976047367669,-13.203999656677246,36.92500155639648,-21.412999542236328,89.58,1.4303873769919098,2.162540964230234,1.572,2.177,0,02
2007-06-22,070622_201320sdn,,5,4,118120,456030,26,Single,B,221,3.393,1.424,-9.585,6.013,FA,19,0.335364,R,2,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,237.683,-0.333672,4,sdn,0,-126.22700170898437,0.32127837217044536,-8.770792102668295,6.07056228086831,-9.585,6.013,-1.9491577806832219,55,5.781836479403425,10.633712547532635,-130.68579101515715,-3.582012346626604,-14.161999839782714,38.18400042724609,-22.377000244140625,89.43,1.3501673728362065,2.065844931356013,1.49,2.08,0,12
2007-06-22,070622_201340sdn,,5,5,118120,456030,26,Single,X,222,3.393,1.424,-7.223,5.456,FA,4,0.395988,R,2,2,R,gid_2007_06_22_bosmlb_sdnmlb_1/,"In play, no out",232.683,0.7613,4,sdn,0,-126.45899633789062,0.3197085793671026,-6.459080108514286,5.52259997345645,-7.223,5.456,-1.8062592508252058,55,5.791108943859222,8.047776590152816,-130.67477870841105,-1.0232712923566418,-10.531999725341796,36.13400119018554,-23.173999221801758,89.27,0.702826086242341,3.138129753853581,0.84,3.158,0,22
2007-06-22,070622_201426sdn,,3,1,118120,120074,27,Fly Out,S,226,3.52,1.536,-8.467,5.693,FA,10,0.514297,L,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,235.85,0.047379,4,sdn,0,-126.23000006103516,0.3203712287532115,-7.677507135838311,5.756128745940232,-8.467,5.693,-2.1808852415840367,55,5.71956085963283,5.211052661243368,-130.45939162171635,-2.2385610120649098,-12.467000144958496,36.187998229980465,-22.83200016784668,89.03,-1.0941180109964912,2.5582617223051187,-0.968,2.575,0,00
2007-06-22,070622_201447sdn,,3,2,118120,120074,27,Fly Out,B,227,3.52,1.536,-9.784,5.202,FA,20,0.75,L,1,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,241.778,-1.26915,4,sdn,0,-126.23599676513672,0.3210445673040245,-8.967674597907198,5.2738657643714415,-9.784,5.202,-2.0894778616295886,55,5.632904660116997,5.731530776371336,-130.6415589927275,-4.808866979272078,-14.500999588012695,37.72300189208984,-23.651000411987305,89.22,-0.9699263520232984,1.260565990601969,-0.845,1.269,0,01
2007-06-22,070622_201510sdn,,3,3,118120,120074,27,Fly Out,X,228,3.52,1.536,-7.445,5.416,FA,10,0.434021,L,1,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,"In play, out(s)",233.71,0.400202,4,sdn,0,-126.02199987792969,0.3204367196902155,-6.673974774208757,5.484943497426585,-7.445,5.416,-2.0776518550154663,55,5.733084211904127,4.951761815357718,-130.12541835381685,-1.369913511992562,-10.83300032043457,35.03600161743164,-23.276000411987305,88.79,-0.9479966219607738,2.9055386466296764,-0.821,2.925,0,11
2007-06-22,070622_201623sdn,,3,1,118120,120903,28,Single,B,233,3.522,1.481,-9.536,6.876,FA,19,0.423589,R,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,234.007,-0.581578,4,sdn,0,-126.48000006103516,0.3208041640886611,-8.725160281105772,6.917143543444227,-9.536,6.876,-1.9240750318873419,55,5.743730813545554,9.792402040409952,-130.99053569275233,-4.2167977264595216,-14.130000251770019,38.711000854492184,-20.97700062561035,89.61,1.0071634920247075,1.8937355696749805,1.144,1.908,0,00
2007-06-22,070622_201650sdn,,3,2,118120,120903,28,Single,S,234,3.522,1.481,-8.758,5.402,FA,2,0.574443,R,0,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Foul,238.095,1.09113,4,sdn,0,-126.4149976196289,0.32084486438858706,-7.960254464778123,5.470513351573055,-8.758,5.402,-1.946309522479401,55,5.760824881565619,7.1866428031094785,-130.89167878655755,0.1431676736445624,-12.887999671936035,38.395998413085934,-23.321999938964844,89.38,-0.03567683182206993,3.5921330523710715,0.096,3.615,0,10
2007-06-22,070622_201721sdn,,3,3,118120,120903,28,Single,X,235,3.584,1.481,-11.246,5.341,FA,13,0.444549,R,1,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,"In play, no out",244.391,0.0708512,4,sdn,0,-127.18999914550781,0.3190964501496561,-10.410948192384325,5.40922073272998,-11.246,5.341,-1.91710996447397,55,5.761707047500008,8.73034020995125,-131.74716629509385,-2.219606874478913,-17.04100050354004,39.33399813842773,-23.325000198364258,90.04,0.26823279837081504,2.589937909324665,0.399,2.607,0,11
2007-06-22,070622_201859sdn,,4,1,118120,425903,29,Single,S,240,3.451,1.356,-11.017,4.987,FA,8,0.39809,R,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,245.434,0.68401,4,sdn,0,-126.38100103759766,0.3216098214890556,-10.174692507171665,5.062832884205619,-11.017,4.987,-2.082932977009647,55,5.775555434744005,9.071772857564042,-131.0279261373044,-0.8444469051537631,-16.395000595092775,39.87200015258789,-24.02099934387207,89.55,0.3181513079203486,3.099806614306621,0.45,3.12,0,00
2007-06-22,070622_201920sdn,,4,2,118120,425903,29,Single,S,241,3.451,1.356,-7.112,6.08,CH,17,0.835184,R,1,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Swinging Strike,229.203,-0.623866,4,sdn,0,-117.68300299072266,0.34408297641792684,-6.239789362914977,6.153126175842801,-7.112,6.08,-2.0693665155099032,55,5.720066051197044,6.442715848885316,-121.72485029810903,-2.9641040402454655,-8.7839995803833,32.2549995727539,-23.516999633789062,83.13,-0.012898408009616946,1.7380442953879718,0.121,1.75,0,01
2007-06-22,070622_201946sdn,,4,3,118120,425903,29,Single,B,242,3.472,1.356,-13.094,6.037,SI,14,0.585514,R,2,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,245.071,0.276938,4,sdn,0,-127.55599645996094,0.31835996374378034,-12.228652516127694,6.091521948006092,-13.094,6.037,-1.9843866940838315,55,5.750743553584295,11.68369573398608,-132.17239603673795,-2.2501720070302627,-20.10899938964844,39.96700137329101,-22.162000091552734,90.48,1.1921047376112845,2.6886296835512735,1.327,2.707,0,02
2007-06-22,070622_202013sdn,,4,4,118120,425903,29,Single,X,243,3.472,1.356,-12.583,6.599,SI,7,0.736097,R,2,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,"In play, run(s)",242.148,0.618147,4,sdn,0,-127.31200079345703,0.3186532912520287,-11.725424065188738,6.6437572089875285,-12.583,6.599,-2.0248142146580648,55,5.760807550390663,8.860974267680604,-131.83821747246284,-1.6262585525100945,-19.246000427246095,39.099001342773434,-21.273999603271484,90.10,0.008507220283590078,3.0469780048071335,0.136,3.068,0,12
2007-06-22,070622_202107sdn,,2,1,118120,123660,30,Single,B,251,3.69,1.552,-9.687,5.723,FA,0,0.75,L,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,239.201,1.32741,4,sdn,0,-125.28899816894531,0.32315720638195117,-8.862396863736231,5.787751119181562,-9.687,5.723,-2.188414660001861,55,5.704395122471947,4.021837750639849,-129.58268802792762,1.2194177649135085,-14.144000190734863,36.47799914550781,-22.942000778198242,88.40,-1.7898450412116513,4.012507270146832,-1.67,4.04,0,00
2007-06-22,070622_202141sdn,,2,2,118120,123660,30,Single,X,252,3.69,1.552,-9.398,7.216,FA,10,0.486341,L,0,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,"In play, run(s)",232.282,-0.0888681,4,sdn,0,-125.61300329589844,0.32254174675184155,-8.581488995875532,7.252568494019624,-9.398,7.216,-2.039500934178214,55,5.691513795351983,5.428704431977168,-129.97286863944703,-2.7167211182621243,-13.748000282287597,37.14399951171875,-20.56000080871582,88.71,-0.9816254646999656,2.506934181639357,-0.857,2.526,0,10
2007-06-22,070622_202258sdn,,2,1,118120,276377,31,Force Out,S,261,3.704,1.593,-9.085,8.637,FA,13,0.449876,R,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Foul,226.271,-0.216485,4,sdn,0,-125.60200170898437,0.32246498755861297,-8.27481214343345,8.647282047529606,-9.085,8.637,-1.99475281468475,55,5.797606963343811,7.744073830653765,-129.93499458122983,-3.6913525844889654,-13.262999671936035,36.90799945068359,-18.31899967956543,88.78,0.12851760599412332,2.4017555564195683,0.261,2.42,0,00
2007-06-22,070622_202323sdn,,2,2,118120,276377,31,Force Out,X,262,3.704,1.593,-5.335,5.042,SL,14,0.340141,R,1,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,"In play, out(s)",226.291,-0.0620559,4,sdn,0,-117.11099676513672,0.34668770299874824,-4.485578950212949,5.136781810648809,-5.335,5.042,-2.1519358904169934,55,5.6392371740086835,7.480567289853426,-121.33497259368458,-0.587587869868416,-6.219999927520752,33.573000366210934,-25.05599919128418,82.89,0.6883016304486738,2.564657529976893,0.83,2.583,0,01
2007-06-22,070622_202410sdn,,4,1,118120,150061,32,Strikeout,B,268,3.404,1.573,-8.4,8.136,FA,3,0.618484,R,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Ball,225.724,1.51229,4,sdn,0,-126.31000189208984,0.3215704729522509,-7.605419615758434,8.155134972470396,-8.4,8.136,-1.7978597952936295,55,5.838778220385129,7.649732337839509,-130.89895563456375,-0.37982073153149765,-12.257999557495117,39.3440002746582,-19.034999282836914,89.40,0.37737666028343875,3.8447608855939155,0.511,3.873,0,00
2007-06-22,070622_202431sdn,,4,2,118120,150061,32,Strikeout,S,269,3.404,1.573,-4.978,5.309,SL,18,0.424098,R,0,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Swinging Strike,222.847,-0.75751,4,sdn,0,-118.40500311279297,0.34298270395556674,-4.152355622969397,5.396015510675279,-4.978,5.309,-2.0934743461556584,55,5.648511846180152,6.11602217983044,-122.69423269828648,-2.536231931978733,-5.883000034332276,34.47099917602539,-24.53399983215332,83.78,0.12257875387901285,1.7830589951712659,0.261,1.795,0,10
2007-06-22,070622_202458sdn,,4,3,118120,150061,32,Strikeout,S,270,3.404,1.573,-6.776,7.903,CH,14,0.66472,R,1,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Swinging Strike,220.388,0.146914,4,sdn,0,-117.89799932861328,0.3445077418451964,-5.906981677323686,7.940065104292849,-6.776,7.903,-2.0986112766020124,55,5.651147573225025,7.8535387918803234,-122.17986037182943,-1.5602274003004415,-8.295000213623046,34.266001159667965,-21.02900067138672,83.48,0.6742484122805154,2.6013177585602945,0.815,2.623,0,11
2007-06-22,070622_202523sdn,,4,4,118120,150061,32,Strikeout,S,271,3.404,1.573,-12.044,8.91,SI,14,0.704661,R,2,1,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,233.347,0.145822,4,sdn,0,-127.57999853515625,0.31831548913679747,-11.19780395433269,8.912524795901923,-12.044,8.91,-2.082074597201655,55,5.765180375263745,10.702058992987268,-132.20123314304226,-3.492874405185741,-18.419000762939454,40.01700061035156,-17.519000442504883,90.46,0.8273970734537042,2.601649781637713,0.962,2.622,0,12
2007-06-22,070622_203334sdn,,4,1,118120,493137,36,Ground Out,S,296,3.721,1.5,-10.47,7.185,FA,19,0.75,R,0,0,R,gid_2007_06_22_bosmlb_sdnmlb_1/,Called Strike,235.345,-0.303917,5,sdn,0,-124.0659985961914,0.3268283103774536,-9.61414763820023,7.224229465060232,-10.47,7.185,-1.9367460513824328,55,5.740886410579584,9.558274888286881,-128.4371518439881,-3.1590310382740014,-15.000999588012695,36.790998870849606,-20.907000930786133,87.84,0.8332294841375336,2.2571360149357544,0.969,2.273,0,00
